edad,sexo,tipo_universidad,prom_estudio_dia,prom_dia_whatsapp,prom_ciclo_pasado,ciclo,total_cursos_actuales,actividad_extracurricular_actual,horas_ejercicio_semanal,horas_sueño_xnoche,red_mas_usada,tiempo_max_sin_redes_dia,notificaciones_estudio_diario,dias_redes_antes_de_dormir,tipo_contenido_redes_sociales,satisfaccion_interaccion_social_presencial,afecta_concentracion_rendimiento,impacto_redes_actividades_extracurriculares,impacto_redes_salud_mental,momento_uso_redes_sociales,uso_redes_academicas,satisfaccion_rendimiento_academico,interaccion_persona_amigos_redes,frecuencia_descubrimiento_actividades_redes,prom_dia_instagram,prom_dia_tiktok,prom_dia_linkedin,prom_dia_x
18,Masculino,Privada,8,Entre 1-3 horas,15.4,3,8,No participo en ninguna,1,8,Tiktok,1,15,7,Entretenimiento,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,0,1,Entre 3-6 horas,Entre 6-9 horas,0 horas (no lo uso),Entre 3-6 horas
18,Femenino,Privada,1,Entre 3-6 horas,13,3,5,Voluntariado,3,6,Tiktok,1,4,4,Noticias,3,3,Desmotiva,3,Tarde (12 pm - 6pm),No,3,3,3,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas
19,Masculino,Pública,5,NA,13,6,4,Música,4,4,Instagram,4,4,4,Académico,3,3,No tiene efecto,3,Noche(6pm-12 am),No,3,4,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
21,Femenino,Pública,4,Entre 1-3 horas,9,4,4,Arte,4,3,Tiktok,3,3,3,Noticias,3,4,Desmotiva,1,Noche(6pm-12 am),Sí,3,3,2,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,14,3,5,No participo en ninguna,2,7,Otro,2,4,3,Entretenimiento,3,3,No tiene efecto,2,Tarde (12 pm - 6pm),No,3,0,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,3,0 horas (no lo uso),13,8,2,Arte,3,5,Tiktok,4,2,2,Académico,3,5,Motiva,1,Noche(6pm-12 am),Sí,2,4,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Pública,6,Entre 1-3 horas,15,5,6,Arte,5,6,Instagram,8,5,6,Noticias,1,3,No tiene efecto,5,Tarde (12 pm - 6pm),Sí,4,2,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,5,0 horas (no lo uso),13,5,5,No participo en ninguna,5,5,X (Twitter),4,3,2,Noticias,3,3,Desmotiva,4,Madrugada (12am-6am),No,1,2,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,3,NA,20,4,6,No participo en ninguna,2,8,Discord,1,10,7,Entretenimiento,5,4,Motiva,4,Tarde (12 pm - 6pm),Sí,4,2,3,0 horas (no lo uso),NA,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,5,Entre 1-3 horas,0,1,5,Voluntariado,13,7,Tiktok,6,6,7,Académico,3,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,8,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
20,Masculino,Privada,1.8,Entre 6-9 horas,0,1,6,Arte,2,8,Whatsapp,2,3,2,Entretenimiento,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,4,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 6-9 horas
19,Masculino,Pública,5,0 horas (no lo uso),14,6,8,Voluntariado,6,6,Whatsapp,5,5,5,Académico,3,3,Desmotiva,3,Noche(6pm-12 am),Sí,3,5,2,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas
19,Masculino,Privada,4,Entre 1-3 horas,13,5,5,Deportes,5,5,X (Twitter),5,5,5,Académico,3,3,Desmotiva,3,Madrugada (12am-6am),Sí,3,5,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,12,2,6,Deportes,2,4,Instagram,1,1,3,Entretenimiento,3,3,Desmotiva,3,Tarde (12 pm - 6pm),No,3,4,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,2,Entre 1-3 horas,14,5,6,No participo en ninguna,3,8,Tiktok,4,10,7,Entretenimiento,4,5,No tiene efecto,3,Noche(6pm-12 am),Sí,4,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Pública,4,Entre 3-6 horas,13,4,5,Voluntariado,4,4,Instagram,1,2,3,Noticias,4,5,Desmotiva,2,Mañana (6am-11:59 am),No,1,4,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,2,Entre 3-6 horas,13,4,5,Club Académico,15,8,Tiktok,3,3,3,Noticias,3,3,Desmotiva,3,Noche(6pm-12 am),No,3,3,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,4,Entre 1-3 horas,14,5,5,Club Académico,6,5,X (Twitter),5,5,5,Académico,3,3,Desmotiva,3,Noche(6pm-12 am),No,3,5,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,4,Entre 1-3 horas,12,4,5,Club Académico,5,6,Tiktok,6,6,6,Académico,3,3,No tiene efecto,3,Madrugada (12am-6am),No,2,6,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,4,Entre 6-9 horas,13,5,5,Deportes,5,5,X (Twitter),5,5,5,Entretenimiento,3,3,Desmotiva,3,Noche(6pm-12 am),Sí,3,5,3,Entre 6-9 horas,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
20,Masculino,Privada,2,Entre 3-6 horas,13,4,4,Arte,4,4,X (Twitter),4,4,4,Noticias,3,3,Motiva,3,Madrugada (12am-6am),No,3,4,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,14,3,5,Voluntariado,2,7,Whatsapp,12,10,7,Entretenimiento,5,4,Desmotiva,4,Tarde (12 pm - 6pm),Sí,3,2,2,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
20,Femenino,Pública,8,Entre 1-3 horas,15,4,6,Voluntariado,2,5,Whatsapp,2,8,7,Académico,5,4,Motiva,5,Noche(6pm-12 am),Sí,4,2,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,4,Entre 1-3 horas,13.75,6,7,Voluntariado,4,7,Whatsapp,3,4,7,Entretenimiento,4,5,Motiva,4,Noche(6pm-12 am),Sí,3,5,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,0,1,5,No participo en ninguna,0,8,Discord,4,10,7,Entretenimiento,3,5,Desmotiva,4,Noche(6pm-12 am),No,4,0,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,1,Entre 1-3 horas,17.9,3,6,No participo en ninguna,4,7,Tiktok,3,0,7,Entretenimiento,2,4,No tiene efecto,3,Noche(6pm-12 am),Sí,3,0,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
18,Femenino,Privada,5,Entre 3-6 horas,18.8,3,6,Voluntariado,2,5,Whatsapp,6,10,5,Entretenimiento,3,2,Desmotiva,4,Noche(6pm-12 am),Sí,4,0,3,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Pública,6,Entre 1-3 horas,14.5,8,5,No participo en ninguna,0,5,Whatsapp,1,10,6,Entretenimiento,4,2,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,0,4,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
20,Femenino,Privada,2,Entre 3-6 horas,15.6,5,5,No participo en ninguna,0,8,Tiktok,4,6,7,Entretenimiento,4,3,No tiene efecto,4,Mañana (6am-11:59 am),Sí,4,4,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 3-6 horas
20,Masculino,Pública,6,Entre 1-3 horas,18,4,6,Música,5,5,X (Twitter),3,8,7,Entretenimiento,4,3,Motiva,4,Noche(6pm-12 am),Sí,4,0,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),Entre 3-6 horas
18,Masculino,Pública,3,Entre 1-3 horas,0,1,2,No participo en ninguna,2,7,X (Twitter),2,3,7,Entretenimiento,4,2,No tiene efecto,3,Noche(6pm-12 am),No,4,0,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
19,Femenino,Privada,4,Entre 3-6 horas,13,6,6,No participo en ninguna,2,5,Whatsapp,3,4,6,Entretenimiento,4,5,No tiene efecto,3,Mañana (6am-11:59 am),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,8,Entre 3-6 horas,14,7,6,No participo en ninguna,1,6,Whatsapp,2,10,7,Noticias,2,4,Motiva,4,Noche(6pm-12 am),Sí,3,1,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Pública,7,Entre 1-3 horas,15,6,7,Voluntariado,3,5,Whatsapp,1,5,7,Noticias,5,4,Motiva,4,Noche(6pm-12 am),Sí,5,1,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,6,Entre 6-9 horas,15,7,6,No participo en ninguna,1,6,Whatsapp,2,10,7,Académico,4,4,Motiva,4,Noche(6pm-12 am),Sí,3,0,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,7,Entre 1-3 horas,15,5,6,Deportes,6,6,Instagram,1,8,7,Noticias,5,3,Motiva,4,Noche(6pm-12 am),Sí,5,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,6,Entre 6-9 horas,15,5,6,Deportes,2,6,Instagram,4,5,7,Académico,4,4,Motiva,4,Noche(6pm-12 am),Sí,4,1,5,Entre 6-9 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
24,Femenino,Privada,7,Entre 1-3 horas,14,6,6,Voluntariado,5,5,Whatsapp,2,2,3,Académico,5,3,Motiva,5,Madrugada (12am-6am),Sí,4,1,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Pública,7,Entre 1-3 horas,15,4,5,Deportes,5,6,Whatsapp,1,5,6,Académico,5,3,Motiva,5,Madrugada (12am-6am),Sí,5,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,5,Entre 1-3 horas,1,2,5,No participo en ninguna,3,5,Whatsapp,2,20,5,Entretenimiento,3,3,No tiene efecto,3,Tarde (12 pm - 6pm),No,2,3,2,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,5,Entre 1-3 horas,20,4,4,Deportes,2,5,Telegram,3,1,1,Entretenimiento,2,1,Motiva,1,Noche(6pm-12 am),No,4,2,3,Entre 1-3 horas,Entre 3-6 horas,NA,0 horas (no lo uso)
24,Femenino,Pública,5,Entre 1-3 horas,14,7,6,Voluntariado,2,7,Whatsapp,2,6,4,Noticias,5,4,Motiva,4,Madrugada (12am-6am),Sí,4,1,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,6,Entre 1-3 horas,15,7,6,Música,5,7,Instagram,1,2,6,Entretenimiento,5,3,Motiva,4,Noche(6pm-12 am),Sí,4,1,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,6,Entre 1-3 horas,15,7,7,Deportes,5,6,Whatsapp,2,4,5,Académico,5,4,No tiene efecto,5,Madrugada (12am-6am),Sí,4,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Pública,6,Entre 1-3 horas,15,7,7,Deportes,5,7,Instagram,2,3,5,Noticias,5,4,Motiva,5,Noche(6pm-12 am),Sí,4,3,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,6,Entre 1-3 horas,13,6,5,No participo en ninguna,4,7,Whatsapp,2,2,6,Noticias,5,4,Motiva,5,Tarde (12 pm - 6pm),Sí,4,1,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
26,Masculino,Privada,1,Entre 1-3 horas,16,10,2,Deportes,2,6,Tiktok,5,15,7,Noticias,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,4,5,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
23,Masculino,Privada,3,Entre 6-9 horas,17,6,6,Deportes,6,6,Whatsapp,4,3,7,Entretenimiento,3,2,No tiene efecto,1,Mañana (6am-11:59 am),Sí,4,10,4,Entre 3-6 horas,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,2,Entre 1-3 horas,14,3,4,Música,6,8,Whatsapp,5,5,3,Entretenimiento,3,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,15,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
26,Masculino,Privada,3,Entre 1-3 horas,15,6,5,Deportes,1,6,Tiktok,2,5,7,Entretenimiento,5,3,No tiene efecto,2,Noche(6pm-12 am),Sí,4,4,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,2,Entre 6-9 horas,15,6,4,No participo en ninguna,0,7,Tiktok,5,10,7,Entretenimiento,3,2,No tiene efecto,2,Noche(6pm-12 am),Sí,5,0,2,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,Entre 9-12 horas,16,3,6,No participo en ninguna,4,6,Whatsapp,1,10,7,Entretenimiento,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,2,3,Entre 6-9 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,7,Entre 1-3 horas,14,8,5,No participo en ninguna,3,7,Whatsapp,1,4,4,Noticias,5,4,Motiva,5,Madrugada (12am-6am),Sí,4,1,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Pública,5,Entre 1-3 horas,14,5,6,No participo en ninguna,2,7,Whatsapp,1,4,6,Entretenimiento,5,4,Motiva,4,Noche(6pm-12 am),Sí,4,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,5,Entre 6-9 horas,14,6,4,Deportes,2,7,Whatsapp,3,2,2,Entretenimiento,4,4,Motiva,4,Tarde (12 pm - 6pm),Sí,3,2,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 3-6 horas
24,Masculino,Pública,6,Entre 1-3 horas,15,8,5,No participo en ninguna,1,7,Whatsapp,1,7,6,Socializar,5,3,Motiva,5,Noche(6pm-12 am),Sí,4,1,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Pública,12,Entre 3-6 horas,18,5,5,Deportes,11,6,Tiktok,4,3,7,Entretenimiento,3,1,No tiene efecto,1,Noche(6pm-12 am),Sí,3,2,3,Entre 1-3 horas,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas
23,Femenino,Privada,4,0 horas (no lo uso),14,10,2,No participo en ninguna,4,8,Tiktok,5,2,5,Entretenimiento,3,5,Motiva,3,Tarde (12 pm - 6pm),Sí,4,0,4,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,15,5,6,No participo en ninguna,2,6,Otro,6,6,3,Entretenimiento,5,2,No tiene efecto,2,Tarde (12 pm - 6pm),Sí,4,16,1,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
25,Masculino,Privada,3,Entre 1-3 horas,12,5,3,No participo en ninguna,6,6,Tiktok,3,10,5,Entretenimiento,1,5,Desmotiva,5,Noche(6pm-12 am),Sí,1,0,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,2,Entre 1-3 horas,13.39,4,6,Voluntariado,0,6,Instagram,24,10,7,Noticias,4,5,Desmotiva,4,Noche(6pm-12 am),No,2,0,4,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
17,Masculino,Privada,4.5,Entre 1-3 horas,12.75,3,4,Deportes,2,7,Whatsapp,5,7,7,Entretenimiento,5,3,Motiva,1,Tarde (12 pm - 6pm),Sí,3,5,4,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
18,Masculino,Privada,2.5,Entre 1-3 horas,14,3,5,No participo en ninguna,2,6,Whatsapp,1,10,7,Entretenimiento,4,3,Desmotiva,2,Tarde (12 pm - 6pm),Sí,3,3,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,6,Entre 3-6 horas,13,2,2,Arte,8,5,Instagram,6,22,3,Entretenimiento,1,4,Desmotiva,4,Noche(6pm-12 am),Sí,2,1,2,Entre 9-12 horas,0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas
21,Femenino,Privada,5,Entre 6-9 horas,15,5,6,No participo en ninguna,2,7,Whatsapp,4,10,7,Noticias,3,4,Motiva,4,Noche(6pm-12 am),Sí,4,1,5,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,7,Entre 6-9 horas,14,6,6,Voluntariado,3,5,Whatsapp,2,10,7,Noticias,3,4,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,5,Entre 6-9 horas,15,4,5,Arte,4,7,Instagram,4,15,7,Académico,4,3,Motiva,3,Noche(6pm-12 am),Sí,3,0,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
20,Femenino,Privada,5,Entre 6-9 horas,14,7,6,No participo en ninguna,3,7,Whatsapp,4,10,7,Entretenimiento,3,3,Motiva,4,Noche(6pm-12 am),Sí,4,0,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
22,Femenino,Privada,6,Entre 3-6 horas,15,7,6,Voluntariado,4,5,Whatsapp,2,15,7,Académico,4,3,Motiva,4,Noche(6pm-12 am),Sí,4,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,5,Entre 6-9 horas,13,5,6,No participo en ninguna,2,6,Whatsapp,1,20,7,Académico,4,3,Motiva,4,Noche(6pm-12 am),Sí,3,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
21,Femenino,Privada,6,Entre 6-9 horas,14,5,5,Voluntariado,4,5,Whatsapp,2,20,7,Académico,4,4,Motiva,4,Noche(6pm-12 am),Sí,4,3,4,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Pública,6,Entre 6-9 horas,13,4,6,No participo en ninguna,2,6,Whatsapp,2,20,7,Académico,5,4,Motiva,4,Noche(6pm-12 am),Sí,4,4,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,5,Entre 6-9 horas,14,3,5,No participo en ninguna,2,6,Whatsapp,2,10,7,Académico,3,3,Motiva,4,Noche(6pm-12 am),Sí,4,2,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,8,Entre 9-12 horas,18,10,8,Arte,24,8,Discord,1,8,7,Entretenimiento,5,5,Desmotiva,5,Noche(6pm-12 am),No,5,0,1,Entre 9-12 horas,Entre 9-12 horas,Entre 9-12 horas,Entre 9-12 horas
24,Masculino,Privada,2,Entre 3-6 horas,15,3,7,No participo en ninguna,12,7,Whatsapp,3,6,4,Entretenimiento,3,5,No tiene efecto,2,Noche(6pm-12 am),Sí,5,2,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,4,Entre 1-3 horas,13,2,5,No participo en ninguna,6,7,Tiktok,3,6,7,Académico,2,5,Motiva,2,Tarde (12 pm - 6pm),Sí,2,0,1,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,2,0 horas (no lo uso),17,2,8,No participo en ninguna,1,8,Tiktok,1,6,2,Entretenimiento,3,3,Desmotiva,5,Noche(6pm-12 am),No,3,2,2,0 horas (no lo uso),NA,0 horas (no lo uso),Entre 1-3 horas
20,Masculino,Privada,2,0 horas (no lo uso),17,2,8,No participo en ninguna,2,8,Tiktok,2,2,5,Entretenimiento,3,3,Desmotiva,5,Noche(6pm-12 am),No,3,2,2,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
19,Masculino,Privada,2,Entre 3-6 horas,14,5,5,Voluntariado,8,3,Tiktok,2,8,5,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),No,4,3,1,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
19,Femenino,Privada,5,Entre 1-3 horas,15,4,7,No participo en ninguna,1,4,Whatsapp,7,15,3,Académico,3,3,Motiva,3,Tarde (12 pm - 6pm),Sí,3,4,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,2,0 horas (no lo uso),17,2,8,No participo en ninguna,2,8,Tiktok,2,6,6,Entretenimiento,3,3,Desmotiva,5,Noche(6pm-12 am),No,3,2,2,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,6,Entre 1-3 horas,17,2,7,Deportes,2,6,Whatsapp,5,3,5,Entretenimiento,4,3,Motiva,2,Noche(6pm-12 am),Sí,3,10,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),NA
20,Femenino,Privada,6,Entre 1-3 horas,14.15,6,6,Voluntariado,2,6,Tiktok,6,10,3,Entretenimiento,3,4,Desmotiva,5,Noche(6pm-12 am),Sí,4,0,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,6,Entre 1-3 horas,15,4,7,Deportes,4,6,Whatsapp,4,1,1,Noticias,4,4,Motiva,4,Noche(6pm-12 am),Sí,4,3,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,6,Entre 1-3 horas,15.75,4,6,No participo en ninguna,2,5,Tiktok,5,7,6,Entretenimiento,4,4,Motiva,4,Noche(6pm-12 am),Sí,4,2,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,5,Entre 1-3 horas,15,4,7,No participo en ninguna,1,4,Whatsapp,4,20,2,Académico,3,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,2,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,6,Entre 3-6 horas,13,9,4,Arte,2,8,Telegram,2,4,4,Entretenimiento,2,2,Desmotiva,3,Mañana (6am-11:59 am),Sí,2,3,2,Entre 3-6 horas,Entre 9-12 horas,Entre 1-3 horas,Entre 1-3 horas
20,Masculino,Privada,5,Entre 1-3 horas,14,3,4,No participo en ninguna,4,8,Tiktok,1,6,7,Académico,2,2,Motiva,3,Tarde (12 pm - 6pm),Sí,2,6,NA,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,6,Entre 1-3 horas,15,4,6,No participo en ninguna,2,6,Tiktok,2,20,7,Entretenimiento,4,2,Motiva,3,Tarde (12 pm - 6pm),Sí,3,4,4,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,7,Entre 1-3 horas,16,5,6,Club Académico,4,5,Whatsapp,5,15,5,Académico,3,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,2,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,2.5,Entre 1-3 horas,0,1,6,No participo en ninguna,4,7,Otro,5,4,7,Académico,5,2,No tiene efecto,1,Noche(6pm-12 am),Sí,3,6,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,4.5,Entre 3-6 horas,0,1,6,No participo en ninguna,3,8,Whatsapp,3,3,4,Entretenimiento,4,3,Motiva,2,Noche(6pm-12 am),Sí,4,7,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,0,1,6,No participo en ninguna,2,6,Discord,9,0,1,Entretenimiento,5,4,No tiene efecto,1,Noche(6pm-12 am),Sí,4,0,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,6,Entre 1-3 horas,17,6,5,No participo en ninguna,4,5,Tiktok,3,7,7,Académico,2,3,Desmotiva,4,Tarde (12 pm - 6pm),Sí,4,1,1,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
24,Femenino,Privada,2,Entre 6-9 horas,15.35,8,6,Club Académico,4,6,Whatsapp,5,2,7,Entretenimiento,4,3,Motiva,3,Noche(6pm-12 am),Sí,4,3,4,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso)
20,Masculino,Pública,4,Entre 1-3 horas,12,5,4,No participo en ninguna,7,7,Facebook / meta,2,7,7,Entretenimiento,3,4,Desmotiva,3,Tarde (12 pm - 6pm),Sí,2,2,1,Entre 3-6 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Pública,7,Entre 1-3 horas,15,6,6,Música,3,7,Whatsapp,2,7,6,Noticias,4,4,Motiva,5,Noche(6pm-12 am),Sí,4,2,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,6,Entre 6-9 horas,14,8,5,No participo en ninguna,0,5,Whatsapp,1,5,7,Entretenimiento,5,4,Desmotiva,3,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
